operacao,custo,total,media
3812,13816,45402826,11910.5
3813,13817,45416643,11911.0
3814,13818,45430461,11911.5
3815,13819,45444280,11912.0
3816,13820,45458100,11912.5
3817,13821,45471921,11913.0
3818,13822,45485743,11913.5
3819,13823,45499566,11914.0
3820,13824,45513390,11914.5
3821,13825,45527215,11915.0
3822,13826,45541041,11915.5
3823,13827,45554868,11916.0
3824,13828,45568696,11916.5
3825,13829,45582525,11917.0
3826,13830,45596355,11917.5
3827,13831,45610186,11918.0
3828,13832,45624018,11918.5
3829,13833,45637851,11919.0
3830,13834,45651685,11919.5
3831,13835,45665520,11920.0
3832,13836,45679356,11920.5
3833,13837,45693193,11921.0
3834,13838,45707031,11921.5
3835,13839,45720870,11922.0
3836,13840,45734710,11922.5
3837,13841,45748551,11923.0
3838,13842,45762393,11923.5
3839,13843,45776236,11924.0
3840,13844,45790080,11924.5
3841,13845,45803925,11925.0
3842,13846,45817771,11925.5
3843,13847,45831618,11926.0
3844,13848,45845466,11926.5
3845,13849,45859315,11927.0
3846,13850,45873165,11927.5
3847,13851,45887016,11928.0
3848,13852,45900868,11928.5
3849,13853,45914721,11929.0
3850,13854,45928575,11929.5
3851,13855,45942430,11930.0
3852,13856,45956286,11930.5
3853,13857,45970143,11931.0
3854,13858,45984001,11931.5
3855,13859,45997860,11932.0
3856,13860,46011720,11932.5
3857,13861,46025581,11933.0
3858,13862,46039443,11933.5
3859,13863,46053306,11934.0
3860,13864,46067170,11934.5
3861,13865,46081035,11935.0
3862,13866,46094901,11935.5
3863,13867,46108768,11936.0
3864,13868,46122636,11936.5
3865,13869,46136505,11937.0
3866,13870,46150375,11937.5
3867,13871,46164246,11938.0
3868,13872,46178118,11938.5
3869,13873,46191991,11939.0
3870,13874,46205865,11939.5
3871,13875,46219740,11940.0
3872,13876,46233616,11940.5
3873,13877,46247493,11941.0
3874,13878,46261371,11941.5
3875,13879,46275250,11942.0
3876,13880,46289130,11942.5
3877,13881,46303011,11943.0
3878,13882,46316893,11943.5
3879,13883,46330776,11944.0
3880,13884,46344660,11944.5
3881,13885,46358545,11945.0
3882,13886,46372431,11945.5
3883,13887,46386318,11946.0
3884,13888,46400206,11946.5
3885,13889,46414095,11947.0
3886,13890,46427985,11947.5
3887,13891,46441876,11948.0
3888,13892,46455768,11948.5
3889,13893,46469661,11949.0
3890,13894,46483555,11949.5
3891,13895,46497450,11950.0
3892,13896,46511346,11950.5
3893,13897,46525243,11951.0
3894,13898,46539141,11951.5
3895,13899,46553040,11952.0
3896,13900,46566940,11952.5
3897,13901,46580841,11953.0
3898,13902,46594743,11953.5
3899,13903,46608646,11954.0
3900,13904,46622550,11954.5
3901,13905,46636455,11955.0
3902,13906,46650361,11955.5
3903,13907,46664268,11956.0
3904,13908,46678176,11956.5
3905,13909,46692085,11957.0
3906,13910,46705995,11957.5
3907,13911,46719906,11958.0
3908,13912,46733818,11958.5
3909,13913,46747731,11959.0
3910,13914,46761645,11959.5
3911,13915,46775560,11960.0
3912,13916,46789476,11960.5
3913,13917,46803393,11961.0
3914,13918,46817311,11961.5
3915,13919,46831230,11962.0
3916,13920,46845150,11962.5
3917,13921,46859071,11963.0
3918,13922,46872993,11963.5
3919,13923,46886916,11964.0
3920,13924,46900840,11964.5
3921,13925,46914765,11965.0
3922,13926,46928691,11965.5
3923,13927,46942618,11966.0
3924,13928,46956546,11966.5
3925,13929,46970475,11967.0
3926,13930,46984405,11967.5
3927,13931,46998336,11968.0
3928,13932,47012268,11968.5
3929,13933,47026201,11969.0
3930,13934,47040135,11969.5
3931,13935,47054070,11970.0
3932,13936,47068006,11970.5
3933,13937,47081943,11971.0
3934,13938,47095881,11971.5
3935,13939,47109820,11972.0
3936,13940,47123760,11972.5
3937,13941,47137701,11973.0
3938,13942,47151643,11973.5
3939,13943,47165586,11974.0
3940,13944,47179530,11974.5
3941,13945,47193475,11975.0
3942,13946,47207421,11975.5
3943,13947,47221368,11976.0
3944,13948,47235316,11976.5
3945,13949,47249265,11977.0
3946,13950,47263215,11977.5
3947,13951,47277166,11978.0
3948,13952,47291118,11978.5
3949,13953,47305071,11979.0
3950,13954,47319025,11979.5
3951,13955,47332980,11980.0
3952,13956,47346936,11980.5
3953,13957,47360893,11981.0
3954,13958,47374851,11981.5
3955,13959,47388810,11982.0
3956,13960,47402770,11982.5
3957,13961,47416731,11983.0
3958,13962,47430693,11983.5
3959,13963,47444656,11984.0
3960,13964,47458620,11984.5
3961,13965,47472585,11985.0
3962,13966,47486551,11985.5
3963,13967,47500518,11986.0
3964,13968,47514486,11986.5
3965,13969,47528455,11987.0
3966,13970,47542425,11987.5
3967,13971,47556396,11988.0
3968,13972,47570368,11988.5
3969,13973,47584341,11989.0
3970,13974,47598315,11989.5
3971,13975,47612290,11990.0
3972,13976,47626266,11990.5
3973,13977,47640243,11991.0
3974,13978,47654221,11991.5
3975,13979,47668200,11992.0
3976,13980,47682180,11992.5
3977,13981,47696161,11993.0
3978,13982,47710143,11993.5
3979,13983,47724126,11994.0
3980,13984,47738110,11994.5
3981,13985,47752095,11995.0
3982,13986,47766081,11995.5
3983,13987,47780068,11996.0
3984,13988,47794056,11996.5
3985,13989,47808045,11997.0
3986,13990,47822035,11997.5
3987,13991,47836026,11998.0
3988,13992,47850018,11998.5
3989,13993,47864011,11999.0
3990,13994,47878005,11999.5
3991,13995,47892000,12000.0
3992,13996,47905996,12000.5
3993,13997,47919993,12001.0
3994,13998,47933991,12001.5
3995,13999,47947990,12002.0
3996,14000,47961990,12002.5
3997,14001,47975991,12003.0
3998,14002,47989993,12003.5
3999,14003,48003996,12004.0
4000,14004,48018000,12004.5
4001,14005,48032005,12005.0
4002,14006,48046011,12005.5
4003,14007,48060018,12006.0
4004,14008,48074026,12006.5
4005,14009,48088035,12007.0
4006,14010,48102045,12007.5
4007,14011,48116056,12008.0
4008,14012,48130068,12008.5
4009,14013,48144081,12009.0
4010,14014,48158095,12009.5
4011,14015,48172110,12010.0
4012,14016,48186126,12010.5
4013,14017,48200143,12011.0
4014,14018,48214161,12011.5
4015,14019,48228180,12012.0
4016,14020,48242200,12012.5
4017,14021,48256221,12013.0
4018,14022,48270243,12013.5
4019,14023,48284266,12014.0
4020,14024,48298290,12014.5
4021,14025,48312315,12015.0
4022,14026,48326341,12015.5
4023,14027,48340368,12016.0
4024,14028,48354396,12016.5
4025,14029,48368425,12017.0
4026,14030,48382455,12017.5
4027,14031,48396486,12018.0
4028,14032,48410518,12018.5
4029,14033,48424551,12019.0
4030,14034,48438585,12019.5
4031,14035,48452620,12020.0
4032,14036,48466656,12020.5
4033,14037,48480693,12021.0
4034,14038,48494731,12021.5
4035,14039,48508770,12022.0
4036,14040,48522810,12022.5
4037,14041,48536851,12023.0
4038,14042,48550893,12023.5
4039,14043,48564936,12024.0
4040,14044,48578980,12024.5
4041,14045,48593025,12025.0
4042,14046,48607071,12025.5
4043,14047,48621118,12026.0
4044,14048,48635166,12026.5
4045,14049,48649215,12027.0
4046,14050,48663265,12027.5
4047,14051,48677316,12028.0
4048,14052,48691368,12028.5
4049,14053,48705421,12029.0
4050,14054,48719475,12029.5
4051,14055,48733530,12030.0
4052,14056,48747586,12030.5
4053,14057,48761643,12031.0
4054,14058,48775701,12031.5
4055,14059,48789760,12032.0
4056,14060,48803820,12032.5
4057,14061,48817881,12033.0
4058,14062,48831943,12033.5
4059,14063,48846006,12034.0
4060,14064,48860070,12034.5
4061,14065,48874135,12035.0
4062,14066,48888201,12035.5
4063,14067,48902268,12036.0
4064,14068,48916336,12036.5
4065,14069,48930405,12037.0
4066,14070,48944475,12037.5
4067,14071,48958546,12038.0
4068,14072,48972618,12038.5
4069,14073,48986691,12039.0
4070,14074,49000765,12039.5
4071,14075,49014840,12040.0
4072,14076,49028916,12040.5
4073,14077,49042993,12041.0
4074,14078,49057071,12041.5
4075,14079,49071150,12042.0
4076,14080,49085230,12042.5
4077,14081,49099311,12043.0
4078,14082,49113393,12043.5
4079,14083,49127476,12044.0
4080,14084,49141560,12044.5
4081,14085,49155645,12045.0
4082,14086,49169731,12045.5
4083,14087,49183818,12046.0
4084,14088,49197906,12046.5
4085,14089,49211995,12047.0
4086,14090,49226085,12047.5
4087,14091,49240176,12048.0
4088,14092,49254268,12048.5
4089,14093,49268361,12049.0
4090,14094,49282455,12049.5
4091,14095,49296550,12050.0
4092,14096,49310646,12050.5
4093,14097,49324743,12051.0
4094,14098,49338841,12051.5
4095,14099,49352940,12052.0
4096,14100,49367040,12052.5
4097,14101,49381141,12053.0
4098,14102,49395243,12053.5
4099,14103,49409346,12054.0
4100,14104,49423450,12054.5
4101,14105,49437555,12055.0
4102,14106,49451661,12055.5
4103,14107,49465768,12056.0
4104,14108,49479876,12056.5
4105,14109,49493985,12057.0
4106,14110,49508095,12057.5
4107,14111,49522206,12058.0
4108,14112,49536318,12058.5
4109,14113,49550431,12059.0
4110,14114,49564545,12059.5
4111,14115,49578660,12060.0
4112,14116,49592776,12060.5
4113,14117,49606893,12061.0
4114,14118,49621011,12061.5
4115,14119,49635130,12062.0
4116,14120,49649250,12062.5
4117,14121,49663371,12063.0
4118,14122,49677493,12063.5
4119,14123,49691616,12064.0
4120,14124,49705740,12064.5
4121,14125,49719865,12065.0
4122,14126,49733991,12065.5
4123,14127,49748118,12066.0
4124,14128,49762246,12066.5
4125,14129,49776375,12067.0
4126,14130,49790505,12067.5
4127,14131,49804636,12068.0
4128,14132,49818768,12068.5
4129,14133,49832901,12069.0
4130,14134,49847035,12069.5
4131,14135,49861170,12070.0
4132,14136,49875306,12070.5
4133,14137,49889443,12071.0
4134,14138,49903581,12071.5
4135,14139,49917720,12072.0
4136,14140,49931860,12072.5
4137,14141,49946001,12073.0
4138,14142,49960143,12073.5
4139,14143,49974286,12074.0
4140,14144,49988430,12074.5
4141,14145,50002575,12075.0
4142,14146,50016721,12075.5
4143,14147,50030868,12076.0
4144,14148,50045016,12076.5
4145,14149,50059165,12077.0
4146,14150,50073315,12077.5
4147,14151,50087466,12078.0
4148,14152,50101618,12078.5
4149,14153,50115771,12079.0
4150,14154,50129925,12079.5
4151,14155,50144080,12080.0
4152,14156,50158236,12080.5
4153,14157,50172393,12081.0
4154,14158,50186551,12081.5
4155,14159,50200710,12082.0
4156,14160,50214870,12082.5
4157,14161,50229031,12083.0
4158,14162,50243193,12083.5
4159,14163,50257356,12084.0
4160,14164,50271520,12084.5
4161,14165,50285685,12085.0
4162,14166,50299851,12085.5
4163,14167,50314018,12086.0
4164,14168,50328186,12086.5
4165,14169,50342355,12087.0
4166,14170,50356525,12087.5
4167,14171,50370696,12088.0
4168,14172,50384868,12088.5
4169,14173,50399041,12089.0
4170,14174,50413215,12089.5
4171,14175,50427390,12090.0
4172,14176,50441566,12090.5
4173,14177,50455743,12091.0
4174,14178,50469921,12091.5
4175,14179,50484100,12092.0
4176,14180,50498280,12092.5
4177,14181,50512461,12093.0
4178,14182,50526643,12093.5
4179,14183,50540826,12094.0
4180,14184,50555010,12094.5
4181,14185,50569195,12095.0
4182,14186,50583381,12095.5
4183,14187,50597568,12096.0
4184,14188,50611756,12096.5
4185,14189,50625945,12097.0
4186,14190,50640135,12097.5
4187,14191,50654326,12098.0
4188,14192,50668518,12098.5
4189,14193,50682711,12099.0
4190,14194,50696905,12099.5
4191,14195,50711100,12100.0
4192,14196,50725296,12100.5
4193,14197,50739493,12101.0
4194,14198,50753691,12101.5
4195,14199,50767890,12102.0
4196,14200,50782090,12102.5
4197,14201,50796291,12103.0
4198,14202,50810493,12103.5
4199,14203,50824696,12104.0
4200,14204,50838900,12104.5
4201,14205,50853105,12105.0
4202,14206,50867311,12105.5
4203,14207,50881518,12106.0
4204,14208,50895726,12106.5
4205,14209,50909935,12107.0
4206,14210,50924145,12107.5
4207,14211,50938356,12108.0
4208,14212,50952568,12108.5
4209,14213,50966781,12109.0
4210,14214,50980995,12109.5
4211,14215,50995210,12110.0
4212,14216,51009426,12110.5
4213,14217,51023643,12111.0
4214,14218,51037861,12111.5
4215,14219,51052080,12112.0
4216,14220,51066300,12112.5
4217,14221,51080521,12113.0
4218,14222,51094743,12113.5
4219,14223,51108966,12114.0
4220,14224,51123190,12114.5
4221,14225,51137415,12115.0
4222,14226,51151641,12115.5
4223,14227,51165868,12116.0
4224,14228,51180096,12116.5
4225,14229,51194325,12117.0
4226,14230,51208555,12117.5
4227,14231,51222786,12118.0
4228,14232,51237018,12118.5
4229,14233,51251251,12119.0
4230,14234,51265485,12119.5
4231,14235,51279720,12120.0
4232,14236,51293956,12120.5
4233,14237,51308193,12121.0
4234,14238,51322431,12121.5
4235,14239,51336670,12122.0
4236,14240,51350910,12122.5
4237,14241,51365151,12123.0
4238,14242,51379393,12123.5
4239,14243,51393636,12124.0
4240,14244,51407880,12124.5
4241,14245,51422125,12125.0
4242,14246,51436371,12125.5
4243,14247,51450618,12126.0
4244,14248,51464866,12126.5
4245,14249,51479115,12127.0
4246,14250,51493365,12127.5
4247,14251,51507616,12128.0
4248,14252,51521868,12128.5
4249,14253,51536121,12129.0
4250,14254,51550375,12129.5
4251,14255,51564630,12130.0
4252,14256,51578886,12130.5
4253,14257,51593143,12131.0
4254,14258,51607401,12131.5
4255,14259,51621660,12132.0
4256,14260,51635920,12132.5
4257,14261,51650181,12133.0
4258,14262,51664443,12133.5
4259,14263,51678706,12134.0
4260,14264,51692970,12134.5
4261,14265,51707235,12135.0
4262,14266,51721501,12135.5
4263,14267,51735768,12136.0
4264,14268,51750036,12136.5
4265,14269,51764305,12137.0
4266,14270,51778575,12137.5
4267,14271,51792846,12138.0
4268,14272,51807118,12138.5
4269,14273,51821391,12139.0
4270,14274,51835665,12139.5
4271,14275,51849940,12140.0
4272,14276,51864216,12140.5
4273,14277,51878493,12141.0
4274,14278,51892771,12141.5
4275,14279,51907050,12142.0
4276,14280,51921330,12142.5
4277,14281,51935611,12143.0
4278,14282,51949893,12143.5
4279,14283,51964176,12144.0
4280,14284,51978460,12144.5
4281,14285,51992745,12145.0
4282,14286,52007031,12145.5
4283,14287,52021318,12146.0
4284,14288,52035606,12146.5
4285,14289,52049895,12147.0
4286,14290,52064185,12147.5
4287,14291,52078476,12148.0
4288,14292,52092768,12148.5
4289,14293,52107061,12149.0
4290,14294,52121355,12149.5
4291,14295,52135650,12150.0
4292,14296,52149946,12150.5
4293,14297,52164243,12151.0
4294,14298,52178541,12151.5
4295,14299,52192840,12152.0
4296,14300,52207140,12152.5
4297,14301,52221441,12153.0
4298,14302,52235743,12153.5
4299,14303,52250046,12154.0
4300,14304,52264350,12154.5
4301,14305,52278655,12155.0
4302,14306,52292961,12155.5
4303,14307,52307268,12156.0
4304,14308,52321576,12156.5
4305,14309,52335885,12157.0
4306,14310,52350195,12157.5
4307,14311,52364506,12158.0
4308,14312,52378818,12158.5
4309,14313,52393131,12159.0
4310,14314,52407445,12159.5
4311,14315,52421760,12160.0
4312,14316,52436076,12160.5
4313,14317,52450393,12161.0
4314,14318,52464711,12161.5
4315,14319,52479030,12162.0
4316,14320,52493350,12162.5
4317,14321,52507671,12163.0
4318,14322,52521993,12163.5
4319,14323,52536316,12164.0
4320,14324,52550640,12164.5
4321,14325,52564965,12165.0
4322,14326,52579291,12165.5
4323,14327,52593618,12166.0
4324,14328,52607946,12166.5
4325,14329,52622275,12167.0
4326,14330,52636605,12167.5
4327,14331,52650936,12168.0
4328,14332,52665268,12168.5
4329,14333,52679601,12169.0
4330,14334,52693935,12169.5
4331,14335,52708270,12170.0
4332,14336,52722606,12170.5
4333,14337,52736943,12171.0
4334,14338,52751281,12171.5
4335,14339,52765620,12172.0
4336,14340,52779960,12172.5
4337,14341,52794301,12173.0
4338,14342,52808643,12173.5
4339,14343,52822986,12174.0
4340,14344,52837330,12174.5
4341,14345,52851675,12175.0
4342,14346,52866021,12175.5
4343,14347,52880368,12176.0
4344,14348,52894716,12176.5
4345,14349,52909065,12177.0
4346,14350,52923415,12177.5
4347,14351,52937766,12178.0
4348,14352,52952118,12178.5
4349,14353,52966471,12179.0
4350,14354,52980825,12179.5
4351,14355,52995180,12180.0
4352,14356,53009536,12180.5
4353,14357,53023893,12181.0
4354,14358,53038251,12181.5
4355,14359,53052610,12182.0
4356,14360,53066970,12182.5
4357,14361,53081331,12183.0
4358,14362,53095693,12183.5
4359,14363,53110056,12184.0
4360,14364,53124420,12184.5
4361,14365,53138785,12185.0
4362,14366,53153151,12185.5
4363,14367,53167518,12186.0
4364,14368,53181886,12186.5
4365,14369,53196255,12187.0
4366,14370,53210625,12187.5
4367,14371,53224996,12188.0
4368,14372,53239368,12188.5
4369,14373,53253741,12189.0
4370,14374,53268115,12189.5
4371,14375,53282490,12190.0
4372,14376,53296866,12190.5
4373,14377,53311243,12191.0
4374,14378,53325621,12191.5
4375,14379,53340000,12192.0
4376,14380,53354380,12192.5
4377,14381,53368761,12193.0
4378,14382,53383143,12193.5
4379,14383,53397526,12194.0
4380,14384,53411910,12194.5
4381,14385,53426295,12195.0
4382,14386,53440681,12195.5
4383,14387,53455068,12196.0
4384,14388,53469456,12196.5
4385,14389,53483845,12197.0
4386,14390,53498235,12197.5
4387,14391,53512626,12198.0
4388,14392,53527018,12198.5
4389,14393,53541411,12199.0
4390,14394,53555805,12199.5
4391,14395,53570200,12200.0
4392,14396,53584596,12200.5
4393,14397,53598993,12201.0
4394,14398,53613391,12201.5
4395,14399,53627790,12202.0
4396,14400,53642190,12202.5
4397,14401,53656591,12203.0
4398,14402,53670993,12203.5
4399,14403,53685396,12204.0
4400,14404,53699800,12204.5
4401,14405,53714205,12205.0
4402,14406,53728611,12205.5
4403,14407,53743018,12206.0
4404,14408,53757426,12206.5
4405,14409,53771835,12207.0
4406,14410,53786245,12207.5
4407,14411,53800656,12208.0
4408,14412,53815068,12208.5
4409,14413,53829481,12209.0
4410,14414,53843895,12209.5
4411,14415,53858310,12210.0
4412,14416,53872726,12210.5
4413,14417,53887143,12211.0
4414,14418,53901561,12211.5
4415,14419,53915980,12212.0
4416,14420,53930400,12212.5
4417,14421,53944821,12213.0
4418,14422,53959243,12213.5
4419,14423,53973666,12214.0
4420,14424,53988090,12214.5
4421,14425,54002515,12215.0
4422,14426,54016941,12215.5
4423,14427,54031368,12216.0
4424,14428,54045796,12216.5
4425,14429,54060225,12217.0
4426,14430,54074655,12217.5
4427,14431,54089086,12218.0
4428,14432,54103518,12218.5
4429,14433,54117951,12219.0
4430,14434,54132385,12219.5
4431,14435,54146820,12220.0
4432,14436,54161256,12220.5
4433,14437,54175693,12221.0
4434,14438,54190131,12221.5
4435,14439,54204570,12222.0
4436,14440,54219010,12222.5
4437,14441,54233451,12223.0
4438,14442,54247893,12223.5
4439,14443,54262336,12224.0
4440,14444,54276780,12224.5
4441,14445,54291225,12225.0
4442,14446,54305671,12225.5
4443,14447,54320118,12226.0
4444,14448,54334566,12226.5
4445,14449,54349015,12227.0
4446,14450,54363465,12227.5
4447,14451,54377916,12228.0
4448,14452,54392368,12228.5
4449,14453,54406821,12229.0
4450,14454,54421275,12229.5
4451,14455,54435730,12230.0
4452,14456,54450186,12230.5
4453,14457,54464643,12231.0
4454,14458,54479101,12231.5
4455,14459,54493560,12232.0
4456,14460,54508020,12232.5
4457,14461,54522481,12233.0
4458,14462,54536943,12233.5
4459,14463,54551406,12234.0
4460,14464,54565870,12234.5
4461,14465,54580335,12235.0
4462,14466,54594801,12235.5
4463,14467,54609268,12236.0
4464,14468,54623736,12236.5
4465,14469,54638205,12237.0
4466,14470,54652675,12237.5
4467,14471,54667146,12238.0
4468,14472,54681618,12238.5
4469,14473,54696091,12239.0
4470,14474,54710565,12239.5
4471,14475,54725040,12240.0
4472,14476,54739516,12240.5
4473,14477,54753993,12241.0
4474,14478,54768471,12241.5
4475,14479,54782950,12242.0
4476,14480,54797430,12242.5
4477,14481,54811911,12243.0
4478,14482,54826393,12243.5
4479,14483,54840876,12244.0
4480,14484,54855360,12244.5
4481,14485,54869845,12245.0
4482,14486,54884331,12245.5
4483,14487,54898818,12246.0
4484,14488,54913306,12246.5
4485,14489,54927795,12247.0
4486,14490,54942285,12247.5
4487,14491,54956776,12248.0
